id,name,description,price,stock,category,image_path
K134,Keyring 206,Round double-sided Rheinfall,1.90,500,Keyring,/products/keyring/PC206.jpg
K135,Keyring 207,Round double-sided,1.90,500,Keyring,/products/keyring/PC207.jpg
K136,Keyring 208,Round double-sided Zermatt,1.90,500,Keyring,/products/keyring/PC208.jpg
K137,Keyring 209,Round double-sided Zürich,1.90,500,Keyring,/products/keyring/PC209.jpg
K138,Keyring 210,Nail clippers Interlaken,2.00,500,Keyring,/products/keyring/PC210.jpg
K139,Keyring 211,Nail clippers Genève,2.00,500,Keyring,/products/keyring/PC211.jpg
K140,Keyring 212,Nail clippers Zürich,2.00,500,Keyring,/products/keyring/PC212.jpg
K141,Keyring 213,Nail clippers Bern,2.00,500,Keyring,/products/keyring/PC213.jpg
K142,Keyring 214,Nail clippers Zermatt,2.00,500,Keyring,/products/keyring/PC214.jpg
K143,Keyring 215,Nail clippers,2.00,500,Keyring,/products/keyring/PC215.jpg
K144,Keyring 216,Profil medal,1.90,500,Keyring,/products/keyring/PC216.jpg
K145,Keyring 217,Spinner,1.90,500,Keyring,/products/keyring/PC217.jpg
K146,Keyring 218,chaussure de ski. cœur. flocon,1.90,500,Keyring,/products/keyring/PC218.jpg
K147,Keyring 220,Round double-sided Bern,1.90,500,Keyring,/products/keyring/PC220.jpg
K148,Keyring 221,Round double-sided Genève,1.90,500,Keyring,/products/keyring/PC221.jpg
K149,Keyring 222,Round double-sided Lausanne,1.90,500,Keyring,/products/keyring/PC222.jpg
K150,Keyring 223,Round double-sided Montreux,1.90,500,Keyring,/products/keyring/PC223.jpg
K151,Keyring 224,Round double-sided Zürich,1.90,500,Keyring,/products/keyring/PC224.jpg
K152,Keyring 225,Nati supporter,1.90,500,Keyring,/products/keyring/PC225.jpg
K153,Keyring 226,Dookie key,1.90,500,Keyring,/products/keyring/PC226.jpg
K154,Keyring 227,Round double-sided Gruyères,1.90,500,Keyring,/products/keyring/PC227.jpg
K155,Keyring 228,Swiss army knife,2.60,500,Keyring,/products/keyring/PC228.jpg
K156,Keyring 229,Karabiner,1.90,500,Keyring,/products/keyring/PC229.jpg
K157,Keyring 230,Cows,1.90,500,Keyring,/products/keyring/PC230.jpg
K158,Keyring 231,Heart keychain. I love Swiss,1.90,500,Keyring,/products/keyring/PC231.jpg
K159,Keyring 232,Hiker sign Switzerland,1.90,500,Keyring,/products/keyring/PC242.jpg
K160,Keyring 233,swiss map keychain,1.90,500,Keyring,/products/keyring/PC233.jpg
K161,Keyring 234,poya heart keychain,1.90,500,Keyring,/products/keyring/PC234.jpg
K162,Keyring 235,Bern Bear keyring,1.90,500,Keyring,/products/keyring/PC235.jpg
K163,Keyring 236,Einstein Keyring. double-side,1.90,500,Keyring,/products/keyring/PC236.jpg
K164,Keyring 237,Geneva with clock keyring. double-side,1.90,500,Keyring,/products/keyring/PC237.jpg
K165,Keyring 238,Bern Bear. double-side / Interlaken keyring,1.90,500,Keyring,/products/keyring/PC238.jpg
K166,Keyring 239,Bern yellow keychain,1.90,500,Keyring,/products/keyring/PC239.jpg
K167,Keyring 240,Geneva yellow keychain,1.90,500,Keyring,/products/keyring/PC240.jpg
K168,Keyring 241,Montreux yellow keychain,1.90,500,Keyring,/products/keyring/PC241.jpg
K169,Keyring 242,Zermatt yellow keychain,1.90,500,Keyring,/products/keyring/PC242.jpg
K170,Keyring 243,Zürich yellow keychain,1.90,500,Keyring,/products/keyring/PC243.jpg
K171,Keyring 244,Interlaken yellow keychain,1.90,500,Keyring,/products/keyring/PC244.jpg
K172,Keyring 245,Alphabet poya A,1.50,500,Keyring,/products/keyring/PC245.jpg
K173,Keyring 246,Alphabet poya B,1.50,500,Keyring,/products/keyring/PC246.jpg
K174,Keyring 247,Alphabet poya C,1.50,500,Keyring,/products/keyring/PC247.jpg
K175,Keyring 248,Alphabet poya D,1.50,500,Keyring,/products/keyring/PC248.jpg
K176,Keyring 249,Alphabet poya E,1.50,500,Keyring,/products/keyring/PC249.jpg
K177,Keyring 250,Alphabet poya F,1.50,500,Keyring,/products/keyring/PC250.jpg
K178,Keyring 251,Alphabet poya G,1.50,500,Keyring,/products/keyring/PC251.jpg
K179,Keyring 252,Alphabet poya H,1.50,500,Keyring,/products/keyring/PC252.jpg
K180,Keyring 253,Alphabet poya I,1.50,500,Keyring,/products/keyring/PC253.jpg
K181,Keyring 254,Alphabet poya J,1.50,500,Keyring,/products/keyring/PC254.jpg
K182,Keyring 255,Alphabet poya K,1.50,500,Keyring,/products/keyring/PC255.jpg
K183,Keyring 256,Alphabet poya L,1.50,500,Keyring,/products/keyring/PC256.jpg
K184,Keyring 257,Alphabet poya M,1.50,500,Keyring,/products/keyring/PC257.jpg
K185,Keyring 258,Alphabet poya N,1.50,500,Keyring,/products/keyring/PC258.jpg
K186,Keyring 259,Alphabet poya O,1.50,500,Keyring,/products/keyring/PC259.jpg
K187,Keyring 260,Alphabet poya P,1.50,500,Keyring,/products/keyring/PC260.jpg
K188,Keyring 261,Alphabet poya Q,1.50,500,Keyring,/products/keyring/PC261.jpg
K189,Keyring 262,Alphabet poya R,1.50,500,Keyring,/products/keyring/PC262.jpg
